Name,Country,year,IncomPerPerson,Number of Records
IncomePerPerson,Germany,1976,"24,800",1
IncomePerPerson,Germany,1977,"25,600",1
IncomePerPerson,Germany,1978,"26,300",1
IncomePerPerson,Germany,1979,"27,400",1
IncomePerPerson,Germany,1980,"27,600",1
IncomePerPerson,Germany,1981,"27,700",1
IncomePerPerson,Germany,1982,"27,500",1
IncomePerPerson,Germany,1983,"28,100",1
IncomePerPerson,Germany,1984,"29,000",1
IncomePerPerson,Germany,1985,"29,700",1
IncomePerPerson,Germany,1986,"30,300",1
IncomePerPerson,Germany,1987,"30,800",1
IncomePerPerson,Germany,1988,"31,700",1
IncomePerPerson,Germany,1989,"32,500",1
IncomePerPerson,Germany,1990,"31,300",1
IncomePerPerson,Germany,1991,"32,600",1
IncomePerPerson,Germany,1992,"33,000",1
IncomePerPerson,Germany,1993,"32,500",1
IncomePerPerson,Germany,1994,"33,200",1
IncomePerPerson,Germany,1995,"33,700",1
IncomePerPerson,Germany,1996,"33,800",1
IncomePerPerson,Germany,1997,"34,400",1
IncomePerPerson,Germany,1998,"35,100",1
IncomePerPerson,Germany,1999,"35,800",1
IncomePerPerson,Germany,2000,"36,800",1
IncomePerPerson,Germany,2001,"37,300",1
IncomePerPerson,Germany,2002,"37,300",1
IncomePerPerson,Germany,2003,"37,000",1
IncomePerPerson,Germany,2004,"37,400",1
IncomePerPerson,Germany,2005,"37,700",1
IncomePerPerson,Germany,2006,"39,100",1
IncomePerPerson,Germany,2007,"40,500",1
IncomePerPerson,Germany,2008,"41,000",1
IncomePerPerson,Germany,2009,"38,800",1
IncomePerPerson,Germany,2010,"40,400",1
IncomePerPerson,Germany,2011,"42,700",1
IncomePerPerson,Ghana,1950,"1,680",1
IncomePerPerson,Ghana,1951,"1,700",1
IncomePerPerson,Ghana,1952,"1,630",1
IncomePerPerson,Ghana,1953,"1,820",1
IncomePerPerson,Ghana,1954,"2,000",1
IncomePerPerson,Ghana,1955,"1,820",1
IncomePerPerson,Ghana,1956,"2,170",1
IncomePerPerson,Ghana,1957,"1,940",1
IncomePerPerson,Ghana,1958,"2,090",1
IncomePerPerson,Ghana,1959,"2,150",1
IncomePerPerson,Ghana,1960,"2,250",1
IncomePerPerson,Ghana,1961,"2,270",1
IncomePerPerson,Ghana,1962,"2,320",1
IncomePerPerson,Ghana,1963,"2,330",1
IncomePerPerson,Ghana,1964,"2,320",1
IncomePerPerson,Ghana,1965,"2,290",1
IncomePerPerson,Ghana,1966,"2,230",1
IncomePerPerson,Ghana,1967,"2,210",1
IncomePerPerson,Ghana,1968,"2,180",1
IncomePerPerson,Ghana,1969,"2,240",1
IncomePerPerson,Ghana,1970,"2,460",1
IncomePerPerson,Ghana,1971,"2,530",1
IncomePerPerson,Ghana,1972,"2,400",1
IncomePerPerson,Ghana,1973,"2,460",1
IncomePerPerson,Ghana,1974,"2,560",1
IncomePerPerson,Ghana,1975,"2,190",1
IncomePerPerson,Ghana,1976,"2,070",1
IncomePerPerson,Ghana,1977,"2,090",1
IncomePerPerson,Ghana,1978,"2,230",1
IncomePerPerson,Ghana,1979,"2,130",1
IncomePerPerson,Ghana,1980,"2,090",1
IncomePerPerson,Ghana,1981,"1,960",1
IncomePerPerson,Ghana,1982,"1,770",1
IncomePerPerson,Ghana,1983,"1,630",1
IncomePerPerson,Ghana,1984,"1,710",1
IncomePerPerson,Ghana,1985,"1,740",1
IncomePerPerson,Ghana,1986,"1,780",1
IncomePerPerson,Ghana,1987,"1,810",1
IncomePerPerson,Ghana,1988,"1,870",1
IncomePerPerson,Ghana,1989,"1,910",1
IncomePerPerson,Ghana,1990,"1,920",1
IncomePerPerson,Ghana,1991,"1,970",1
IncomePerPerson,Ghana,1992,"1,990",1
IncomePerPerson,Ghana,1993,"2,030",1
IncomePerPerson,Ghana,1994,"2,040",1
IncomePerPerson,Ghana,1995,"2,070",1
IncomePerPerson,Ghana,1996,"2,110",1
IncomePerPerson,Ghana,1997,"2,140",1
IncomePerPerson,Ghana,1998,"2,190",1
IncomePerPerson,Ghana,1999,"2,230",1
IncomePerPerson,Ghana,2000,"2,260",1
IncomePerPerson,Ghana,2001,"2,290",1
IncomePerPerson,Ghana,2002,"2,330",1
IncomePerPerson,Ghana,2003,"2,390",1
IncomePerPerson,Ghana,2004,"2,460",1
IncomePerPerson,Ghana,2005,"2,540",1
IncomePerPerson,Ghana,2006,"2,630",1
IncomePerPerson,Ghana,2007,"2,680",1
IncomePerPerson,Ghana,2008,"2,850",1
IncomePerPerson,Ghana,2009,"2,910",1
IncomePerPerson,Ghana,2010,"3,060",1
IncomePerPerson,Ghana,2011,"3,400",1
IncomePerPerson,Greece,1950,"3,780",1
IncomePerPerson,Greece,1951,"4,060",1
IncomePerPerson,Greece,1952,"4,040",1
IncomePerPerson,Greece,1953,"4,540",1
IncomePerPerson,Greece,1954,"4,630",1
IncomePerPerson,Greece,1955,"4,930",1
IncomePerPerson,Greece,1956,"5,300",1
IncomePerPerson,Greece,1957,"5,600",1
IncomePerPerson,Greece,1958,"5,800",1
IncomePerPerson,Greece,1959,"5,950",1
IncomePerPerson,Greece,1960,"6,150",1
IncomePerPerson,Greece,1961,"6,630",1
IncomePerPerson,Greece,1962,"6,840",1
IncomePerPerson,Greece,1963,"7,510",1
IncomePerPerson,Greece,1964,"8,100",1
IncomePerPerson,Greece,1965,"8,820",1
IncomePerPerson,Greece,1966,"9,290",1
IncomePerPerson,Greece,1967,"9,690",1
IncomePerPerson,Greece,1968,"10,300",1
IncomePerPerson,Greece,1969,"11,300",1
IncomePerPerson,Greece,1970,"12,200",1
IncomePerPerson,Greece,1971,"13,000",1
IncomePerPerson,Greece,1972,"14,600",1
IncomePerPerson,Greece,1973,"15,100",1
IncomePerPerson,Greece,1974,"14,600",1
IncomePerPerson,Greece,1975,"15,400",1
IncomePerPerson,Greece,1976,"16,200",1
IncomePerPerson,Greece,1977,"16,500",1
IncomePerPerson,Greece,1978,"17,400",1
IncomePerPerson,Greece,1979,"17,900",1
IncomePerPerson,Greece,1980,"18,100",1
IncomePerPerson,Greece,1981,"18,000",1
IncomePerPerson,Greece,1982,"18,000",1
IncomePerPerson,Greece,1983,"18,000",1
IncomePerPerson,Greece,1984,"18,400",1
IncomePerPerson,Greece,1985,"19,000",1
IncomePerPerson,Greece,1986,"19,300",1
IncomePerPerson,Greece,1987,"19,200",1
IncomePerPerson,Greece,1988,"20,100",1
IncomePerPerson,Greece,1989,"20,800",1
IncomePerPerson,Greece,1990,"20,700",1
IncomePerPerson,Greece,1991,"21,100",1
IncomePerPerson,Greece,1992,"21,100",1
IncomePerPerson,Greece,1993,"20,600",1
IncomePerPerson,Greece,1994,"20,900",1
IncomePerPerson,Greece,1995,"21,200",1
IncomePerPerson,Greece,1996,"21,800",1
IncomePerPerson,Greece,1997,"22,600",1
IncomePerPerson,Greece,1998,"23,400",1
IncomePerPerson,Greece,1999,"24,000",1
IncomePerPerson,Greece,2000,"24,800",1
IncomePerPerson,Greece,2001,"25,700",1
IncomePerPerson,Greece,2002,"26,600",1
IncomePerPerson,Greece,2003,"28,100",1
IncomePerPerson,Greece,2004,"29,500",1
IncomePerPerson,Greece,2005,"29,600",1
IncomePerPerson,Greece,2006,"31,100",1
IncomePerPerson,Greece,2007,"32,100",1
IncomePerPerson,Greece,2008,"31,900",1
IncomePerPerson,Greece,2009,"30,400",1
IncomePerPerson,Greece,2010,"28,700",1
IncomePerPerson,Greece,2011,"26,100",1
IncomePerPerson,Grenada,1950,"1,660",1
IncomePerPerson,Grenada,1951,"1,690",1
IncomePerPerson,Grenada,1952,"1,730",1
IncomePerPerson,Grenada,1953,"1,770",1
IncomePerPerson,Grenada,1954,"1,810",1
IncomePerPerson,Grenada,1955,"1,850",1
IncomePerPerson,Grenada,1956,"1,890",1
IncomePerPerson,Grenada,1957,"1,940",1
IncomePerPerson,Grenada,1958,"1,980",1
IncomePerPerson,Grenada,1959,"2,030",1
IncomePerPerson,Grenada,1960,"2,070",1
IncomePerPerson,Grenada,1961,"2,120",1
IncomePerPerson,Grenada,1962,"2,170",1
IncomePerPerson,Grenada,1963,"2,220",1
IncomePerPerson,Grenada,1964,"2,270",1
IncomePerPerson,Grenada,1965,"2,320",1
IncomePerPerson,Grenada,1966,"2,370",1
IncomePerPerson,Grenada,1967,"2,430",1
IncomePerPerson,Grenada,1968,"2,480",1
IncomePerPerson,Grenada,1969,"2,540",1
IncomePerPerson,Grenada,1970,"2,600",1
IncomePerPerson,Grenada,1971,"2,780",1
IncomePerPerson,Grenada,1972,"3,000",1
IncomePerPerson,Grenada,1973,"3,270",1
IncomePerPerson,Grenada,1974,"3,500",1
IncomePerPerson,Grenada,1975,"3,630",1
IncomePerPerson,Grenada,1976,"4,000",1
IncomePerPerson,Grenada,1977,"4,280",1
IncomePerPerson,Grenada,1978,"4,690",1
IncomePerPerson,Grenada,1979,"4,830",1
IncomePerPerson,Grenada,1980,"4,810",1
IncomePerPerson,Grenada,1981,"4,800",1
IncomePerPerson,Grenada,1982,"4,820",1
IncomePerPerson,Grenada,1983,"4,740",1
IncomePerPerson,Grenada,1984,"4,870",1
IncomePerPerson,Grenada,1985,"5,090",1
IncomePerPerson,Grenada,1986,"5,580",1
IncomePerPerson,Grenada,1987,"6,140",1
IncomePerPerson,Grenada,1988,"6,370",1
IncomePerPerson,Grenada,1989,"6,830",1
IncomePerPerson,Grenada,1990,"7,240",1
IncomePerPerson,Grenada,1991,"7,330",1
IncomePerPerson,Grenada,1992,"7,210",1
IncomePerPerson,Grenada,1993,"6,990",1
IncomePerPerson,Grenada,1994,"7,030",1
IncomePerPerson,Grenada,1995,"7,120",1
IncomePerPerson,Grenada,1996,"7,400",1
IncomePerPerson,Grenada,1997,"7,740",1
IncomePerPerson,Grenada,1998,"8,630",1
IncomePerPerson,Grenada,1999,"9,220",1
IncomePerPerson,Grenada,2000,"9,650",1
IncomePerPerson,Grenada,2001,"9,440",1
IncomePerPerson,Grenada,2002,"9,740",1
IncomePerPerson,Grenada,2003,"10,600",1
IncomePerPerson,Grenada,2004,"10,500",1
IncomePerPerson,Grenada,2005,"11,900",1
IncomePerPerson,Grenada,2006,"11,400",1
IncomePerPerson,Grenada,2007,"12,000",1
IncomePerPerson,Grenada,2008,"12,100",1
IncomePerPerson,Grenada,2009,"11,300",1
IncomePerPerson,Grenada,2010,"11,200",1
IncomePerPerson,Grenada,2011,"11,200",1
IncomePerPerson,Guatemala,1950,"3,080",1
IncomePerPerson,Guatemala,1951,"3,030",1
IncomePerPerson,Guatemala,1952,"3,000",1
IncomePerPerson,Guatemala,1953,"3,020",1
IncomePerPerson,Guatemala,1954,"2,980",1
IncomePerPerson,Guatemala,1955,"2,970",1
IncomePerPerson,Guatemala,1956,"3,140",1
IncomePerPerson,Guatemala,1957,"3,220",1
IncomePerPerson,Guatemala,1958,"3,260",1
IncomePerPerson,Guatemala,1959,"3,320",1
IncomePerPerson,Guatemala,1960,"3,300",1
IncomePerPerson,Guatemala,1961,"3,340",1
IncomePerPerson,Guatemala,1962,"3,360",1
IncomePerPerson,Guatemala,1963,"3,570",1
IncomePerPerson,Guatemala,1964,"3,630",1
IncomePerPerson,Guatemala,1965,"3,720",1
IncomePerPerson,Guatemala,1966,"3,850",1
IncomePerPerson,Guatemala,1967,"3,940",1
IncomePerPerson,Guatemala,1968,"4,200",1
IncomePerPerson,Guatemala,1969,"4,320",1
IncomePerPerson,Guatemala,1970,"4,480",1
IncomePerPerson,Guatemala,1971,"4,630",1
IncomePerPerson,Guatemala,1972,"4,860",1
IncomePerPerson,Guatemala,1973,"5,080",1
IncomePerPerson,Guatemala,1974,"5,290",1
IncomePerPerson,Guatemala,1975,"5,280",1
IncomePerPerson,Guatemala,1976,"5,550",1
IncomePerPerson,Guatemala,1977,"5,850",1
IncomePerPerson,Guatemala,1978,"6,010",1
IncomePerPerson,Guatemala,1979,"6,160",1
IncomePerPerson,Guatemala,1980,"6,250",1
IncomePerPerson,Guatemala,1981,"6,140",1
IncomePerPerson,Guatemala,1982,"5,740",1
IncomePerPerson,Guatemala,1983,"5,460",1
IncomePerPerson,Guatemala,1984,"5,330",1
IncomePerPerson,Guatemala,1985,"5,150",1
IncomePerPerson,Guatemala,1986,"5,000",1
IncomePerPerson,Guatemala,1987,"5,020",1
IncomePerPerson,Guatemala,1988,"5,060",1
IncomePerPerson,Guatemala,1989,"5,100",1
IncomePerPerson,Guatemala,1990,"5,100",1
IncomePerPerson,Guatemala,1991,"5,170",1
IncomePerPerson,Guatemala,1992,"5,290",1
IncomePerPerson,Guatemala,1993,"5,370",1
IncomePerPerson,Guatemala,1994,"5,460",1
IncomePerPerson,Guatemala,1995,"5,600",1
IncomePerPerson,Guatemala,1996,"5,640",1
IncomePerPerson,Guatemala,1997,"5,750",1
IncomePerPerson,Guatemala,1998,"5,900",1
IncomePerPerson,Guatemala,1999,"6,000",1
IncomePerPerson,Guatemala,2000,"6,070",1
IncomePerPerson,Guatemala,2001,"6,070",1
IncomePerPerson,Guatemala,2002,"6,160",1
IncomePerPerson,Guatemala,2003,"6,170",1
IncomePerPerson,Guatemala,2004,"6,210",1
IncomePerPerson,Guatemala,2005,"6,270",1
IncomePerPerson,Guatemala,2006,"6,460",1
IncomePerPerson,Guatemala,2007,"6,710",1
IncomePerPerson,Guatemala,2008,"6,780",1
IncomePerPerson,Guatemala,2009,"6,670",1
IncomePerPerson,Guatemala,2010,"6,710",1
IncomePerPerson,Guatemala,2011,"6,840",1
IncomePerPerson,Guinea,1950,614,1
IncomePerPerson,Guinea,1951,642,1
IncomePerPerson,Guinea,1952,653,1
IncomePerPerson,Guinea,1953,668,1
IncomePerPerson,Guinea,1954,698,1
IncomePerPerson,Guinea,1955,712,1
IncomePerPerson,Guinea,1956,728,1
IncomePerPerson,Guinea,1957,743,1
IncomePerPerson,Guinea,1958,754,1
IncomePerPerson,Guinea,1959,785,1
IncomePerPerson,Guinea,1960,805,1
IncomePerPerson,Guinea,1961,844,1
IncomePerPerson,Guinea,1962,891,1
IncomePerPerson,Guinea,1963,829,1
IncomePerPerson,Guinea,1964,868,1
IncomePerPerson,Guinea,1965,912,1
IncomePerPerson,Guinea,1966,915,1
IncomePerPerson,Guinea,1967,927,1
IncomePerPerson,Guinea,1968,938,1
IncomePerPerson,Guinea,1969,948,1
IncomePerPerson,Guinea,1970,963,1
IncomePerPerson,Guinea,1971,975,1
IncomePerPerson,Guinea,1972,976,1
IncomePerPerson,Guinea,1973,"1,000",1
IncomePerPerson,Guinea,1974,"1,050",1
IncomePerPerson,Guinea,1975,"1,070",1
IncomePerPerson,Guinea,1976,"1,160",1
IncomePerPerson,Guinea,1977,"1,160",1
IncomePerPerson,Guinea,1978,"1,170",1
IncomePerPerson,Guinea,1979,"1,150",1
IncomePerPerson,Guinea,1980,"1,160",1
IncomePerPerson,Guinea,1981,"1,150",1
IncomePerPerson,Guinea,1982,"1,140",1
IncomePerPerson,Guinea,1983,"1,130",1
IncomePerPerson,Guinea,1984,"1,110",1
IncomePerPerson,Guinea,1985,"1,080",1
IncomePerPerson,Guinea,1986,"1,070",1
IncomePerPerson,Guinea,1987,"1,080",1
IncomePerPerson,Guinea,1988,"1,120",1
IncomePerPerson,Guinea,1989,"1,140",1
IncomePerPerson,Guinea,1990,"1,120",1
IncomePerPerson,Guinea,1991,"1,090",1
IncomePerPerson,Guinea,1992,"1,070",1
IncomePerPerson,Guinea,1993,"1,060",1
IncomePerPerson,Guinea,1994,"1,040",1
IncomePerPerson,Guinea,1995,"1,040",1
IncomePerPerson,Guinea,1996,"1,060",1
IncomePerPerson,Guinea,1997,"1,080",1
IncomePerPerson,Guinea,1998,"1,100",1
IncomePerPerson,Guinea,1999,"1,120",1
IncomePerPerson,Guinea,2000,"1,130",1
IncomePerPerson,Guinea,2001,"1,150",1
IncomePerPerson,Guinea,2002,"1,190",1
IncomePerPerson,Guinea,2003,"1,180",1
IncomePerPerson,Guinea,2004,"1,190",1
IncomePerPerson,Guinea,2005,"1,200",1
IncomePerPerson,Guinea,2006,"1,200",1
IncomePerPerson,Guinea,2007,"1,200",1
IncomePerPerson,Guinea,2008,"1,230",1
IncomePerPerson,Guinea,2009,"1,200",1
IncomePerPerson,Guinea,2010,"1,190",1
IncomePerPerson,Guinea,2011,"1,210",1
IncomePerPerson,Guinea-Bissau,1950,837,1
IncomePerPerson,Guinea-Bissau,1951,869,1
IncomePerPerson,Guinea-Bissau,1952,901,1
IncomePerPerson,Guinea-Bissau,1953,936,1
IncomePerPerson,Guinea-Bissau,1954,"1,100",1
IncomePerPerson,Guinea-Bissau,1955,"1,030",1
IncomePerPerson,Guinea-Bissau,1956,"1,140",1
IncomePerPerson,Guinea-Bissau,1957,"1,190",1
IncomePerPerson,Guinea-Bissau,1958,"1,190",1
IncomePerPerson,Guinea-Bissau,1959,"1,180",1
IncomePerPerson,Guinea-Bissau,1960,"1,210",1
IncomePerPerson,Guinea-Bissau,1961,"1,260",1
IncomePerPerson,Guinea-Bissau,1962,"1,310",1
IncomePerPerson,Guinea-Bissau,1963,"1,340",1
IncomePerPerson,Guinea-Bissau,1964,"1,440",1
IncomePerPerson,Guinea-Bissau,1965,"1,520",1
IncomePerPerson,Guinea-Bissau,1966,"1,580",1
IncomePerPerson,Guinea-Bissau,1967,"1,640",1
IncomePerPerson,Guinea-Bissau,1968,"1,660",1
IncomePerPerson,Guinea-Bissau,1969,"1,710",1
IncomePerPerson,Guinea-Bissau,1970,"1,760",1
IncomePerPerson,Guinea-Bissau,1971,"1,680",1
IncomePerPerson,Guinea-Bissau,1972,"1,780",1
IncomePerPerson,Guinea-Bissau,1973,"1,780",1
IncomePerPerson,Guinea-Bissau,1974,"1,830",1
IncomePerPerson,Guinea-Bissau,1975,"1,860",1
IncomePerPerson,Guinea-Bissau,1976,"1,810",1
IncomePerPerson,Guinea-Bissau,1977,"1,650",1
IncomePerPerson,Guinea-Bissau,1978,"1,830",1
IncomePerPerson,Guinea-Bissau,1979,"1,830",1
IncomePerPerson,Guinea-Bissau,1980,"1,510",1
IncomePerPerson,Guinea-Bissau,1981,"1,740",1
IncomePerPerson,Guinea-Bissau,1982,"1,800",1
IncomePerPerson,Guinea-Bissau,1983,"1,610",1
IncomePerPerson,Guinea-Bissau,1984,"1,640",1
IncomePerPerson,Guinea-Bissau,1985,"1,690",1
IncomePerPerson,Guinea-Bissau,1986,"1,630",1
IncomePerPerson,Guinea-Bissau,1987,"1,570",1
IncomePerPerson,Guinea-Bissau,1988,"1,590",1
IncomePerPerson,Guinea-Bissau,1989,"1,560",1
IncomePerPerson,Guinea-Bissau,1990,"1,570",1
IncomePerPerson,Guinea-Bissau,1991,"1,610",1
IncomePerPerson,Guinea-Bissau,1992,"1,590",1
IncomePerPerson,Guinea-Bissau,1993,"1,580",1
IncomePerPerson,Guinea-Bissau,1994,"1,600",1
IncomePerPerson,Guinea-Bissau,1995,"1,630",1
IncomePerPerson,Guinea-Bissau,1996,"1,790",1
IncomePerPerson,Guinea-Bissau,1997,"1,870",1
IncomePerPerson,Guinea-Bissau,1998,"1,320",1
IncomePerPerson,Guinea-Bissau,1999,"1,310",1
IncomePerPerson,Guinea-Bissau,2000,"1,360",1
IncomePerPerson,Guinea-Bissau,2001,"1,360",1
IncomePerPerson,Guinea-Bissau,2002,"1,320",1
IncomePerPerson,Guinea-Bissau,2003,"1,300",1
IncomePerPerson,Guinea-Bissau,2004,"1,310",1
IncomePerPerson,Guinea-Bissau,2005,"1,340",1
IncomePerPerson,Guinea-Bissau,2006,"1,340",1
IncomePerPerson,Guinea-Bissau,2007,"1,350",1
IncomePerPerson,Guinea-Bissau,2008,"1,360",1
IncomePerPerson,Guinea-Bissau,2009,"1,370",1
IncomePerPerson,Guinea-Bissau,2010,"1,390",1
IncomePerPerson,Guinea-Bissau,2011,"1,490",1
IncomePerPerson,Guyana,1950,"4,060",1
IncomePerPerson,Guyana,1951,"3,960",1
IncomePerPerson,Guyana,1952,"3,850",1
IncomePerPerson,Guyana,1953,"3,750",1
IncomePerPerson,Guyana,1954,"3,650",1
IncomePerPerson,Guyana,1955,"3,550",1
IncomePerPerson,Guyana,1956,"3,460",1
IncomePerPerson,Guyana,1957,"3,370",1
IncomePerPerson,Guyana,1958,"3,280",1
IncomePerPerson,Guyana,1959,"3,190",1
IncomePerPerson,Guyana,1960,"3,100",1
IncomePerPerson,Guyana,1961,"3,160",1
IncomePerPerson,Guyana,1962,"3,120",1
IncomePerPerson,Guyana,1963,"2,670",1
IncomePerPerson,Guyana,1964,"2,910",1
IncomePerPerson,Guyana,1965,"3,140",1
IncomePerPerson,Guyana,1966,"3,240",1
IncomePerPerson,Guyana,1967,"3,310",1
IncomePerPerson,Guyana,1968,"3,280",1
IncomePerPerson,Guyana,1969,"3,450",1
IncomePerPerson,Guyana,1970,"3,550",1
IncomePerPerson,Guyana,1971,"3,620",1
IncomePerPerson,Guyana,1972,"3,480",1
IncomePerPerson,Guyana,1973,"3,510",1
IncomePerPerson,Guyana,1974,"3,760",1
IncomePerPerson,Guyana,1975,"4,060",1
IncomePerPerson,Guyana,1976,"4,100",1
IncomePerPerson,Guyana,1977,"3,960",1
IncomePerPerson,Guyana,1978,"3,860",1
IncomePerPerson,Guyana,1979,"3,760",1
IncomePerPerson,Guyana,1980,"3,810",1
IncomePerPerson,Guyana,1981,"3,870",1
IncomePerPerson,Guyana,1982,"3,360",1
IncomePerPerson,Guyana,1983,"3,140",1
IncomePerPerson,Guyana,1984,"3,000",1
IncomePerPerson,Guyana,1985,"3,090",1
IncomePerPerson,Guyana,1986,"3,080",1
IncomePerPerson,Guyana,1987,"3,130",1
IncomePerPerson,Guyana,1988,"3,040",1
IncomePerPerson,Guyana,1989,"2,910",1
IncomePerPerson,Guyana,1990,"2,840",1
IncomePerPerson,Guyana,1991,"3,000",1
IncomePerPerson,Guyana,1992,"3,220",1
IncomePerPerson,Guyana,1993,"3,460",1
IncomePerPerson,Guyana,1994,"3,730",1
IncomePerPerson,Guyana,1995,"3,900",1
IncomePerPerson,Guyana,1996,"4,210",1
IncomePerPerson,Guyana,1997,"4,480",1
IncomePerPerson,Guyana,1998,"4,420",1
IncomePerPerson,Guyana,1999,"4,560",1
IncomePerPerson,Guyana,2000,"4,510",1
IncomePerPerson,Guyana,2001,"4,620",1
IncomePerPerson,Guyana,2002,"4,670",1
IncomePerPerson,Guyana,2003,"4,630",1
IncomePerPerson,Guyana,2004,"4,780",1
IncomePerPerson,Guyana,2005,"4,690",1
IncomePerPerson,Guyana,2006,"4,940",1
IncomePerPerson,Guyana,2007,"5,300",1
IncomePerPerson,Guyana,2008,"5,410",1
IncomePerPerson,Guyana,2009,"5,600",1
IncomePerPerson,Guyana,2010,"5,840",1
IncomePerPerson,Guyana,2011,"6,130",1
IncomePerPerson,Haiti,1950,"2,290",1
IncomePerPerson,Haiti,1951,"2,280",1
IncomePerPerson,Haiti,1952,"2,370",1
IncomePerPerson,Haiti,1953,"2,260",1
IncomePerPerson,Haiti,1954,"2,400",1
IncomePerPerson,Haiti,1955,"2,260",1
IncomePerPerson,Haiti,1956,"2,410",1
IncomePerPerson,Haiti,1957,"2,230",1
IncomePerPerson,Haiti,1958,"2,360",1
IncomePerPerson,Haiti,1959,"2,200",1
IncomePerPerson,Haiti,1960,"2,300",1
IncomePerPerson,Haiti,1961,"2,160",1
IncomePerPerson,Haiti,1962,"2,320",1
IncomePerPerson,Haiti,1963,"2,120",1
IncomePerPerson,Haiti,1964,"2,030",1
IncomePerPerson,Haiti,1965,"2,010",1
IncomePerPerson,Haiti,1966,"1,950",1
IncomePerPerson,Haiti,1967,"1,870",1
IncomePerPerson,Haiti,1968,"1,910",1
IncomePerPerson,Haiti,1969,"1,930",1
IncomePerPerson,Haiti,1970,"1,980",1
IncomePerPerson,Haiti,1971,"2,080",1
IncomePerPerson,Haiti,1972,"2,140",1
IncomePerPerson,Haiti,1973,"2,210",1
IncomePerPerson,Haiti,1974,"2,330",1
IncomePerPerson,Haiti,1975,"2,260",1
IncomePerPerson,Haiti,1976,"2,430",1
IncomePerPerson,Haiti,1977,"2,420",1
IncomePerPerson,Haiti,1978,"2,520",1
IncomePerPerson,Haiti,1979,"2,680",1
IncomePerPerson,Haiti,1980,"2,860",1
IncomePerPerson,Haiti,1981,"2,740",1
IncomePerPerson,Haiti,1982,"2,600",1
IncomePerPerson,Haiti,1983,"2,570",1
IncomePerPerson,Haiti,1984,"2,530",1
IncomePerPerson,Haiti,1985,"2,480",1
IncomePerPerson,Haiti,1986,"2,420",1
IncomePerPerson,Haiti,1987,"2,360",1
IncomePerPerson,Haiti,1988,"2,320",1
IncomePerPerson,Haiti,1989,"2,300",1
IncomePerPerson,Haiti,1990,"2,250",1
IncomePerPerson,Haiti,1991,"2,220",1
IncomePerPerson,Haiti,1992,"1,880",1
IncomePerPerson,Haiti,1993,"1,810",1
IncomePerPerson,Haiti,1994,"1,630",1
IncomePerPerson,Haiti,1995,"1,680",1
IncomePerPerson,Haiti,1996,"1,720",1
IncomePerPerson,Haiti,1997,"1,730",1
IncomePerPerson,Haiti,1998,"1,740",1
IncomePerPerson,Haiti,1999,"1,750",1
IncomePerPerson,Haiti,2000,"1,740",1
IncomePerPerson,Haiti,2001,"1,690",1
IncomePerPerson,Haiti,2002,"1,660",1
IncomePerPerson,Haiti,2003,"1,640",1
IncomePerPerson,Haiti,2004,"1,560",1
IncomePerPerson,Haiti,2005,"1,560",1
IncomePerPerson,Haiti,2006,"1,570",1
IncomePerPerson,Haiti,2007,"1,600",1
IncomePerPerson,Haiti,2008,"1,590",1
IncomePerPerson,Haiti,2009,"1,610",1
IncomePerPerson,Haiti,2010,"1,500",1
IncomePerPerson,Haiti,2011,"1,560",1
IncomePerPerson,Honduras,1950,"2,400",1
IncomePerPerson,Honduras,1951,"2,450",1
IncomePerPerson,Honduras,1952,"2,470",1
IncomePerPerson,Honduras,1953,"2,580",1
IncomePerPerson,Honduras,1954,"2,360",1
IncomePerPerson,Honduras,1955,"2,340",1
IncomePerPerson,Honduras,1956,"2,450",1
IncomePerPerson,Honduras,1957,"2,480",1
